"YearMonth","Year","Month","GEO","Products and product groups","COORDINATE","VALUE","MnthInf","AnnMnthInf","AnnInf"
"2014-09",2014,"09","Saskatchewan","Goods","20.274",115,-0.43,-5.04,1.95
"2014-09",2014,"09","Saskatchewan","Services","20.282",146.9,0.55,6.8,2.51
"2014-09",2014,"09","Regina, Saskatchewan","All-items","21.2",130.2,0.08,0.96,2.2
"2014-09",2014,"09","Regina, Saskatchewan","Shelter","21.79",157.4,0.19,2.3,3.48
"2014-09",2014,"09","Saskatoon, Saskatchewan","All-items","22.2",129.1,0.08,0.96,2.14
"2014-09",2014,"09","Saskatoon, Saskatchewan","Shelter","22.79",152.8,0.2,2.43,3.1
"2014-09",2014,"09","Alberta","All-items","23.2",132.9,0.15,1.81,2.63
"2014-09",2014,"09","Alberta","Food","23.3",135,-0.07,-0.84,2.66
"2014-09",2014,"09","Alberta","Shelter","23.79",162.6,0.25,3.04,3.37
"2014-09",2014,"09","Alberta","Clothing and footwear","23.139",96.4,4.22,64.22,0.73
"2014-09",2014,"09","Alberta","Transportation","23.176",130.2,-0.84,-9.63,2.04
"2014-09",2014,"09","Alberta","Health and personal care","23.201",128.3,0.08,0.96,1.1
"2014-09",2014,"09","Alberta","Recreation, education and reading","23.219",110.2,-0.54,-6.29,2.61
"2014-09",2014,"09","Alberta","Goods","23.274",115,0.17,2.06,1.86
"2014-09",2014,"09","Alberta","Services","23.282",152.5,0.07,0.84,3.32
"2014-09",2014,"09","Edmonton, Alberta","All-items","24.2",132.3,0.08,0.96,2.16
"2014-09",2014,"09","Edmonton, Alberta","Shelter","24.79",159.7,0.13,1.57,1.65
"2014-09",2014,"09","Calgary, Alberta","All-items","25.2",133.6,0.15,1.81,3.17
"2014-09",2014,"09","Calgary, Alberta","Shelter","25.79",163.7,0.37,4.53,5.34
"2014-09",2014,"09","British Columbia","All-items","26.2",119.5,-0.08,-0.96,1.19
"2014-09",2014,"09","British Columbia","Food","26.3",129.7,-0.15,-1.79,2.13
"2014-09",2014,"09","British Columbia","Shelter","26.79",114.5,0.09,1.09,1.06
"2014-09",2014,"09","British Columbia","Clothing and footwear","26.139",102.9,3.42,49.71,-1.25
"2014-09",2014,"09","British Columbia","Transportation","26.176",127.8,-0.54,-6.29,0.95
"2014-09",2014,"09","British Columbia","Health and personal care","26.201",112.8,0,0,0.18
"2014-09",2014,"09","British Columbia","Recreation, education and reading","26.219",115.6,-1.2,-13.49,0.78
"2014-09",2014,"09","British Columbia","Goods","26.274",113.9,0.09,1.09,0.98
"2014-09",2014,"09","British Columbia","Services","26.282",124.3,-0.24,-2.84,1.39
"2014-09",2014,"09","Vancouver, British Columbia","All-items","27.2",121.2,0,0,1.34
"2014-09",2014,"09","Vancouver, British Columbia","Shelter","27.79",118,0.08,0.96,0.94
"2014-09",2014,"09","Victoria, British Columbia","All-items","28.2",117.9,-0.08,-0.96,1.2
"2014-09",2014,"09","Victoria, British Columbia","Shelter","28.79",110.6,-0.09,-1.07,0.91
"2014-09",2014,"09","Whitehorse, Yukon","All-items","29.2",124.9,-0.16,-1.9,0.73
"2014-09",2014,"09","Whitehorse, Yukon","Food","29.3",130.4,0.08,0.96,3
"2014-09",2014,"09","Whitehorse, Yukon","Shelter","29.79",146.6,-0.54,-6.29,1.17
"2014-09",2014,"09","Whitehorse, Yukon","Clothing and footwear","29.139",95.8,5.16,82.9,0
"2014-09",2014,"09","Whitehorse, Yukon","Transportation","29.176",129.4,-0.46,-5.38,-0.31
"2014-09",2014,"09","Whitehorse, Yukon","Health and personal care","29.201",120.9,2.37,32.46,3.33
"2014-09",2014,"09","Whitehorse, Yukon","Recreation, education and reading","29.219",96.2,-2.73,-28.26,-3.02
"2014-09",2014,"09","Whitehorse, Yukon","Goods","29.274",116.7,0,0,0.26
"2014-09",2014,"09","Whitehorse, Yukon","Services","29.282",134.3,-0.44,-5.15,1.21
"2014-09",2014,"09","Yellowknife, Northwest Territories","All-items","30.2",128.7,-0.23,-2.73,1.82
"2014-09",2014,"09","Yellowknife, Northwest Territories","Food","30.3",133.1,0.68,8.47,4.15
"2014-09",2014,"09","Yellowknife, Northwest Territories","Shelter","30.79",150.6,0,0,2.66
"2014-09",2014,"09","Yellowknife, Northwest Territories","Clothing and footwear","30.139",100.1,0.2,2.43,0.4
"2014-09",2014,"09","Yellowknife, Northwest Territories","Transportation","30.176",121.7,-0.49,-5.72,1.93
"2014-09",2014,"09","Yellowknife, Northwest Territories","Health and personal care","30.201",120.1,0.92,11.62,1.52
"2014-09",2014,"09","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",101.1,-3.35,-33.56,-1.75
"2014-09",2014,"09","Yellowknife, Northwest Territories","Goods","30.274",122.1,-0.25,-2.96,2.01
"2014-09",2014,"09","Yellowknife, Northwest Territories","Services","30.282",135.1,-0.15,-1.79,1.73
"2014-09",2014,"09","Iqaluit, Nunavut","All-items","31.2",118.8,-0.17,-2.02,1.11
"2014-10",2014,"10","Canada","All-items","2.2",125.9,0.08,0.96,2.36
"2014-10",2014,"10","Canada","Food","2.3",135.4,-0.07,-0.84,2.81
"2014-10",2014,"10","Canada","Shelter","2.79",132.8,0.23,2.8,2.79
"2014-10",2014,"10","Canada","Clothing and footwear","2.139",96.9,1.36,17.6,3.09
"2014-10",2014,"10","Canada","Transportation","2.176",129.9,-0.08,-0.96,1.09
"2014-10",2014,"10","Canada","Health and personal care","2.201",118.8,-0.42,-4.93,0.76
"2014-10",2014,"10","Canada","Recreation, education and reading","2.219",108.7,-0.82,-9.41,1.68
"2014-10",2014,"10","Canada","Goods","2.274",116.9,0,0,2.27
"2014-10",2014,"10","Canada","Services","2.282",134.9,0.07,0.84,2.35
"2014-10",2014,"10","Newfoundland and Labrador","All-items","3.2",129,-0.08,-0.96,1.82
"2014-10",2014,"10","Newfoundland and Labrador","Food","3.3",138.3,-0.07,-0.84,3.21
"2014-10",2014,"10","Newfoundland and Labrador","Shelter","3.79",150.4,0.27,3.29,0.94
"2014-10",2014,"10","Newfoundland and Labrador","Clothing and footwear","3.139",98.2,1.76,23.29,0.72
"2014-10",2014,"10","Newfoundland and Labrador","Transportation","3.176",128.2,-0.47,-5.5,1.34
"2014-10",2014,"10","Newfoundland and Labrador","Health and personal care","3.201",113.3,-0.18,-2.14,-0.35
"2014-10",2014,"10","Newfoundland and Labrador","Recreation, education and reading","3.219",104.7,-1.41,-15.67,0.38
"2014-10",2014,"10","Newfoundland and Labrador","Goods","3.274",122.9,0.08,0.96,1.74
"2014-10",2014,"10","Newfoundland and Labrador","Services","3.282",138.1,-0.29,-3.43,1.69
"2014-10",2014,"10","St. John's, Newfoundland and Labrador","All-items","4.2",128.8,0,0,1.82
"2014-10",2014,"10","St. John's, Newfoundland and Labrador","Shelter","4.79",147.5,0.34,4.16,1.17
"2014-10",2014,"10","Prince Edward Island","All-items","5.2",130.5,0,0,1.16
"2014-10",2014,"10","Prince Edward Island","Food","5.3",141.1,-0.49,-5.72,2.25
"2014-10",2014,"10","Prince Edward Island","Shelter","5.79",134.4,0.07,0.84,0.15
"2014-10",2014,"10","Prince Edward Island","Clothing and footwear","5.139",108.2,2.37,32.46,-1.99
"2014-10",2014,"10","Prince Edward Island","Transportation","5.176",132.5,0,0,1.3
"2014-10",2014,"10","Prince Edward Island","Health and personal care","5.201",116.8,-0.6,-6.97,0.69
"2014-10",2014,"10","Prince Edward Island","Recreation, education and reading","5.219",111.2,-0.98,-11.15,2.39
"2014-10",2014,"10","Prince Edward Island","Goods","5.274",132.7,0.08,0.96,0.53
"2014-10",2014,"10","Prince Edward Island","Services","5.282",127.8,-0.08,-0.96,2.08
"2014-10",2014,"10","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",129.8,0.08,0.96,1.17
"2014-10",2014,"10","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",131,0.08,0.96,0.15
"2014-10",2014,"10","Nova Scotia","All-items","7.2",129.4,-0.08,-0.96,2.13
"2014-10",2014,"10","Nova Scotia","Food","7.3",141.7,-0.56,-6.52,1.87
"2014-10",2014,"10","Nova Scotia","Shelter","7.79",140.9,-0.07,-0.84,1.66
"2014-10",2014,"10","Nova Scotia","Clothing and footwear","7.139",103.1,1.78,23.58,3.93
"2014-10",2014,"10","Nova Scotia","Transportation","7.176",125.8,0.48,5.91,1.7
"2014-10",2014,"10","Nova Scotia","Health and personal care","7.201",116.1,-0.6,-6.97,1.49
"2014-10",2014,"10","Nova Scotia","Recreation, education and reading","7.219",110.4,-0.63,-7.3,2.79
"2014-10",2014,"10","Nova Scotia","Goods","7.274",127.5,-0.16,-1.9,2
"2014-10",2014,"10","Nova Scotia","Services","7.282",131.7,0.08,0.96,2.33
"2014-10",2014,"10","Halifax, Nova Scotia","All-items","8.2",128.2,0,0,2.23
"2014-10",2014,"10","Halifax, Nova Scotia","Shelter","8.79",135.2,-0.07,-0.84,1.5
"2014-10",2014,"10","New Brunswick","All-items","9.2",125.5,0.24,2.92,1.62
"2014-10",2014,"10","New Brunswick","Food","9.3",141.5,-0.49,-5.72,2.91
"2014-10",2014,"10","New Brunswick","Shelter","9.79",130,0.78,9.77,1.72
"2014-10",2014,"10","New Brunswick","Clothing and footwear","9.139",99.4,0.91,11.48,-2.45
"2014-10",2014,"10","New Brunswick","Transportation","9.176",124.7,0.65,8.08,1.71
"2014-10",2014,"10","New Brunswick","Health and personal care","9.201",109.7,0,0,1.39
"2014-10",2014,"10","New Brunswick","Recreation, education and reading","9.219",109.7,-0.54,-6.29,2.24
"2014-10",2014,"10","New Brunswick","Goods","9.274",122.4,0.33,4.03,1.24
"2014-10",2014,"10","New Brunswick","Services","9.282",129.7,0.15,1.81,2.21
"2014-10",2014,"10","Saint John, New Brunswick","All-items","10.2",125.4,0.24,2.92,1.54
"2014-10",2014,"10","Saint John, New Brunswick","Shelter","10.79",131.8,0.46,5.66,1.07
"2014-10",2014,"10","Quebec","All-items","11.2",124.3,0.32,3.91,2.22
"2014-10",2014,"10","Quebec","Food","11.3",136.8,0.15,1.81,3.01
"2014-10",2014,"10","Quebec","Shelter","11.79",128.3,0.16,1.94,0.86
"2014-10",2014,"10","Quebec","Clothing and footwear","11.139",94.5,2.16,29.23,2.83
"2014-10",2014,"10","Quebec","Transportation","11.176",130.5,0.31,3.78,1.79
"2014-10",2014,"10","Quebec","Health and personal care","11.201",119.8,0.25,3.04,0.93
"2014-10",2014,"10","Quebec","Recreation, education and reading","11.219",99.1,-0.8,-9.19,1.02
"2014-10",2014,"10","Quebec","Goods","11.274",118.5,0.34,4.16,1.98
"2014-10",2014,"10","Quebec","Services","11.282",130.9,0.31,3.78,2.51
"2014-10",2014,"10","Québec, Quebec","All-items","12.2",124.5,0.32,3.91,2.22
"2014-10",2014,"10","Québec, Quebec","Shelter","12.79",128.9,0.16,1.94,0.86
"2014-10",2014,"10","Montréal, Quebec","All-items","13.2",124.1,0.24,2.92,2.22
"2014-10",2014,"10","Montréal, Quebec","Shelter","13.79",126.9,0,0,0.71
"2014-10",2014,"10","Ontario","All-items","14.2",126.8,0.08,0.96,2.84
"2014-10",2014,"10","Ontario","Food","14.3",135.5,-0.37,-4.35,2.34
"2014-10",2014,"10","Ontario","Shelter","14.79",132.3,0.15,1.81,3.85
"2014-10",2014,"10","Ontario","Clothing and footwear","14.139",95.8,1.91,25.49,6.09
"2014-10",2014,"10","Ontario","Transportation","14.176",131.4,-0.3,-3.54,0.15
"2014-10",2014,"10","Ontario","Health and personal care","14.201",120,-0.58,-6.74,0.84
"2014-10",2014,"10","Ontario","Recreation, education and reading","14.219",111.9,-0.36,-4.24,2.47
"2014-10",2014,"10","Ontario","Goods","14.274",116.3,-0.17,-2.02,3.01
"2014-10",2014,"10","Ontario","Services","14.282",136.1,0.22,2.67,2.56
"2014-10",2014,"10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","All-items","15.2",126.1,0,0,2.44
"2014-10",2014,"10","Ottawa-Gatineau, Ontario part, Ontario/Quebec","Shelter","15.79",132.5,0.15,1.81,2.55
"2014-10",2014,"10","Toronto, Ontario","All-items","16.2",127.4,0.16,1.94,2.99
"2014-10",2014,"10","Toronto, Ontario","Shelter","16.79",132.8,0.3,3.66,4.4
"2014-10",2014,"10","Thunder Bay, Ontario","All-items","17.2",121.6,0,0,2.36
"2014-10",2014,"10","Thunder Bay, Ontario","Shelter","17.79",114.2,0,0,2.33
"2014-10",2014,"10","Manitoba","All-items","18.2",125.6,-0.16,-1.9,1.29
"2014-10",2014,"10","Manitoba","Food","18.3",137.2,0.37,4.53,2.93
"2014-10",2014,"10","Manitoba","Shelter","18.79",136.2,0.44,5.41,2.33
"2014-10",2014,"10","Manitoba","Clothing and footwear","18.139",94.9,-2.47,-25.93,-0.73
"2014-10",2014,"10","Manitoba","Transportation","18.176",126.4,-0.47,-5.5,0.72
"2014-10",2014,"10","Manitoba","Health and personal care","18.201",112.5,-0.35,-4.12,0.9
"2014-10",2014,"10","Manitoba","Recreation, education and reading","18.219",107.1,-0.56,-6.52,-0.74
"2014-10",2014,"10","Manitoba","Goods","18.274",116.3,-0.43,-5.04,0.87
"2014-10",2014,"10","Manitoba","Services","18.282",136,0.22,2.67,1.8
"2014-10",2014,"10","Winnipeg, Manitoba","All-items","19.2",125.3,-0.08,-0.96,1.38
"2014-10",2014,"10","Winnipeg, Manitoba","Shelter","19.79",134.8,0.45,5.54,2.43
"2014-10",2014,"10","Saskatchewan","All-items","20.2",129.9,0.54,6.68,2.53
"2014-10",2014,"10","Saskatchewan","Food","20.3",139,0.8,10.03,3.5
"2014-10",2014,"10","Saskatchewan","Shelter","20.79",156.2,0.64,7.96,3.86
"2014-10",2014,"10","Saskatchewan","Clothing and footwear","20.139",98.9,1.02,12.95,0.2
"2014-10",2014,"10","Saskatchewan","Transportation","20.176",123.4,0.33,4.03,2.32
"2014-10",2014,"10","Saskatchewan","Health and personal care","20.201",117.8,-0.42,-4.93,1.12
"2014-10",2014,"10","Saskatchewan","Recreation, education and reading","20.219",110.3,-0.18,-2.14,1.1
"2014-10",2014,"10","Saskatchewan","Goods","20.274",115.8,0.7,8.73,2.48
"2014-10",2014,"10","Saskatchewan","Services","20.282",147.5,0.41,5.03,2.57
"2014-10",2014,"10","Regina, Saskatchewan","All-items","21.2",130.9,0.54,6.68,2.51
"2014-10",2014,"10","Regina, Saskatchewan","Shelter","21.79",158.1,0.44,5.41,3.4
"2014-10",2014,"10","Saskatoon, Saskatchewan","All-items","22.2",129.9,0.62,7.7,2.61
"2014-10",2014,"10","Saskatoon, Saskatchewan","Shelter","22.79",154.2,0.92,11.62,3.91
"2014-10",2014,"10","Alberta","All-items","23.2",133.2,0.23,2.8,3.02
"2014-10",2014,"10","Alberta","Food","23.3",134.8,-0.15,-1.79,3.3
"2014-10",2014,"10","Alberta","Shelter","23.79",164.6,1.23,15.8,4.97
"2014-10",2014,"10","Alberta","Clothing and footwear","23.139",96,-0.41,-4.81,-0.21
"2014-10",2014,"10","Alberta","Transportation","23.176",131,0.61,7.57,2.5
"2014-10",2014,"10","Alberta","Health and personal care","23.201",127.3,-0.78,-8.97,0.47
"2014-10",2014,"10","Alberta","Recreation, education and reading","23.219",108.4,-1.63,-17.9,2.07
"2014-10",2014,"10","Alberta","Goods","23.274",115.5,0.43,5.28,2.85
"2014-10",2014,"10","Alberta","Services","23.282",152.6,0.07,0.84,3.18
"2014-10",2014,"10","Edmonton, Alberta","All-items","24.2",132.8,0.38,4.66,2.79
"2014-10",2014,"10","Edmonton, Alberta","Shelter","24.79",162.7,1.88,25.05,4.09
"2014-10",2014,"10","Calgary, Alberta","All-items","25.2",133.7,0.07,0.84,3.32
"2014-10",2014,"10","Calgary, Alberta","Shelter","25.79",164.7,0.61,7.57,5.85
"2014-10",2014,"10","British Columbia","All-items","26.2",119,-0.42,-4.93,1.1
"2014-10",2014,"10","British Columbia","Food","26.3",129.8,0.08,0.96,3.1
"2014-10",2014,"10","British Columbia","Shelter","26.79",114.1,-0.35,-4.12,0.8
"2014-10",2014,"10","British Columbia","Clothing and footwear","26.139",103.9,0.97,12.28,0.39
"2014-10",2014,"10","British Columbia","Transportation","26.176",126.9,-0.7,-8.08,0.95
"2014-10",2014,"10","British Columbia","Health and personal care","26.201",112.3,-0.44,-5.15,0.36
"2014-10",2014,"10","British Columbia","Recreation, education and reading","26.219",113.7,-1.64,-18,0.35
"2014-10",2014,"10","British Columbia","Goods","26.274",113.3,-0.53,-6.18,0.89
"2014-10",2014,"10","British Columbia","Services","26.282",123.9,-0.32,-3.77,1.31
"2014-10",2014,"10","Vancouver, British Columbia","All-items","27.2",120.6,-0.5,-5.84,1.09
"2014-10",2014,"10","Vancouver, British Columbia","Shelter","27.79",117.5,-0.42,-4.93,0.69
"2014-10",2014,"10","Victoria, British Columbia","All-items","28.2",117.5,-0.34,-4,1.12
"2014-10",2014,"10","Victoria, British Columbia","Shelter","28.79",110.6,0,0,0.73
"2014-10",2014,"10","Whitehorse, Yukon","All-items","29.2",124.3,-0.48,-5.61,0.57
"2014-10",2014,"10","Whitehorse, Yukon","Food","29.3",130.3,-0.08,-0.96,3.41
"2014-10",2014,"10","Whitehorse, Yukon","Shelter","29.79",146.3,-0.2,-2.37,0.83
"2014-10",2014,"10","Whitehorse, Yukon","Clothing and footwear","29.139",96.9,1.15,14.71,2
"2014-10",2014,"10","Whitehorse, Yukon","Transportation","29.176",130.2,0.62,7.7,-0.15
"2014-10",2014,"10","Whitehorse, Yukon","Health and personal care","29.201",117.8,-2.56,-26.74,-0.76
"2014-10",2014,"10","Whitehorse, Yukon","Recreation, education and reading","29.219",93.5,-2.81,-28.97,-2.81
"2014-10",2014,"10","Whitehorse, Yukon","Goods","29.274",116.3,-0.34,-4,-0.09
"2014-10",2014,"10","Whitehorse, Yukon","Services","29.282",133.5,-0.6,-6.97,1.06
"2014-10",2014,"10","Yellowknife, Northwest Territories","All-items","30.2",129,0.23,2.8,2.06
"2014-10",2014,"10","Yellowknife, Northwest Territories","Food","30.3",134.2,0.83,10.43,5.34
"2014-10",2014,"10","Yellowknife, Northwest Territories","Shelter","30.79",151.2,0.4,4.91,2.65
"2014-10",2014,"10","Yellowknife, Northwest Territories","Clothing and footwear","30.139",99.1,-1,-11.36,-2.75
"2014-10",2014,"10","Yellowknife, Northwest Territories","Transportation","30.176",123.6,1.56,20.41,2.32
"2014-10",2014,"10","Yellowknife, Northwest Territories","Health and personal care","30.201",119,-0.92,-10.5,2.06
"2014-10",2014,"10","Yellowknife, Northwest Territories","Recreation, education and reading","30.219",99.6,-1.48,-16.38,-1.19
"2014-10",2014,"10","Yellowknife, Northwest Territories","Goods","30.274",122.4,0.25,3.04,2
"2014-10",2014,"10","Yellowknife, Northwest Territories","Services","30.282",135.3,0.15,1.81,1.96
"2014-10",2014,"10","Iqaluit, Nunavut","All-items","31.2",118.4,-0.34,-4,1.54
"2014-11",2014,"11","Canada","All-items","2.2",125.4,-0.4,-4.7,1.95
"2014-11",2014,"11","Canada","Food","2.3",136.9,1.11,14.16,3.09
"2014-11",2014,"11","Canada","Shelter","2.79",132.8,0,0,2.31
"2014-11",2014,"11","Canada","Clothing and footwear","2.139",94.7,-2.27,-24.08,2.82
"2014-11",2014,"11","Canada","Transportation","2.176",127.7,-1.69,-18.5,-0.23
"2014-11",2014,"11","Canada","Health and personal care","2.201",119.9,0.93,11.75,1.61
"2014-11",2014,"11","Canada","Recreation, education and reading","2.219",106.8,-1.75,-19.09,0.56
"2014-11",2014,"11","Canada","Goods","2.274",116.2,-0.6,-6.97,1.66
"2014-11",2014,"11","Canada","Services","2.282",134.5,-0.3,-3.54,2.05
"2014-11",2014,"11","Newfoundland and Labrador","All-items","3.2",127.9,-0.85,-9.74,0.71
"2014-11",2014,"11","Newfoundland and Labrador","Food","3.3",139.6,0.94,11.88,4.02
"2014-11",2014,"11","Newfoundland and Labrador","Shelter","3.79",149.9,-0.33,-3.89,0.4
"2014-11",2014,"11","Newfoundland and Labrador","Clothing and footwear","3.139",93.5,-4.79,-44.51,-6.41
"2014-11",2014,"11","Newfoundland and Labrador","Transportation","3.176",125.1,-2.42,-25.47,-1.11
"2014-11",2014,"11","Newfoundland and Labrador","Health and personal care","3.201",114.3,0.88,11.09,0.79
"2014-11",2014,"11","Newfoundland and Labrador","Recreation, education and reading","3.219",103.5,-1.15,-12.96,-0.48
"2014-11",2014,"11","Newfoundland and Labrador","Goods","3.274",121.4,-1.22,-13.7,0.08
"2014-11",2014,"11","Newfoundland and Labrador","Services","3.282",137.7,-0.29,-3.43,1.47
"2014-11",2014,"11","St. John's, Newfoundland and Labrador","All-items","4.2",127.6,-0.93,-10.61,0.63
"2014-11",2014,"11","St. John's, Newfoundland and Labrador","Shelter","4.79",147.1,-0.27,-3.19,0.68
"2014-11",2014,"11","Prince Edward Island","All-items","5.2",129.3,-0.92,-10.5,0.08
"2014-11",2014,"11","Prince Edward Island","Food","5.3",142.5,0.99,12.55,2.08
"2014-11",2014,"11","Prince Edward Island","Shelter","5.79",133.3,-0.82,-9.41,-1.11
"2014-11",2014,"11","Prince Edward Island","Clothing and footwear","5.139",106,-2.03,-21.82,-2.48
"2014-11",2014,"11","Prince Edward Island","Transportation","5.176",128.3,-3.17,-32.06,-1.99
"2014-11",2014,"11","Prince Edward Island","Health and personal care","5.201",117.3,0.43,5.28,0.69
"2014-11",2014,"11","Prince Edward Island","Recreation, education and reading","5.219",109.4,-1.62,-17.8,0.37
"2014-11",2014,"11","Prince Edward Island","Goods","5.274",130.6,-1.58,-17.4,-1.43
"2014-11",2014,"11","Prince Edward Island","Services","5.282",127.6,-0.16,-1.9,1.84
"2014-11",2014,"11","Charlottetown and Summerside, Prince Edward Island","All-items","6.2",128.6,-0.92,-10.5,0.08
"2014-11",2014,"11","Charlottetown and Summerside, Prince Edward Island","Shelter","6.79",130,-0.76,-8.75,-0.99
"2014-11",2014,"11","Nova Scotia","All-items","7.2",128.6,-0.62,-7.19,1.5
"2014-11",2014,"11","Nova Scotia","Food","7.3",142.7,0.71,8.86,1.64
"2014-11",2014,"11","Nova Scotia","Shelter","7.79",140.5,-0.28,-3.31,1.22
"2014-11",2014,"11","Nova Scotia","Clothing and footwear","7.139",102,-1.07,-12.11,4.83
