"DATE","Year","Month","GEO","Electric power, components","VALUE"
2021-11-01,2021,11,"Alberta","Total receipts",376474
2021-11-01,2021,11,"Alberta","Receipts from other provinces",218925
2021-11-01,2021,11,"Alberta","Purchased receipts from the United States",157549
2021-11-01,2021,11,"Alberta","Total deliveries",14061
2021-11-01,2021,11,"Alberta","Deliveries to other provinces",13736
2021-11-01,2021,11,"Alberta","Deliveries to the United States",325
2021-11-01,2021,11,"Alberta","Total firm deliveries",NA
2021-11-01,2021,11,"Alberta","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"Alberta","Firm deliveries to the United States",NA
2021-11-01,2021,11,"Alberta","Total non-firm deliveries",NA
2021-11-01,2021,11,"Alberta","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"Alberta","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"Alberta","Total electricity available for use within specific geographic border",7171253
2021-11-01,2021,11,"British Columbia","Total generation",5665583
2021-11-01,2021,11,"British Columbia","Total receipts",789905
2021-11-01,2021,11,"British Columbia","Receipts from other provinces",13736
2021-11-01,2021,11,"British Columbia","Purchased receipts from the United States",776169
2021-11-01,2021,11,"British Columbia","Other receipts from the United States",NA
2021-11-01,2021,11,"British Columbia","Total deliveries",940983
2021-11-01,2021,11,"British Columbia","Deliveries to other provinces",158598
2021-11-01,2021,11,"British Columbia","Deliveries to the United States",782385
2021-11-01,2021,11,"British Columbia","Total firm deliveries",NA
2021-11-01,2021,11,"British Columbia","Firm deliveries to other provinces",NA
2021-11-01,2021,11,"British Columbia","Firm deliveries to the United States",NA
2021-11-01,2021,11,"British Columbia","Total non-firm deliveries",NA
2021-11-01,2021,11,"British Columbia","Non-firm deliveries to other provinces",NA
2021-11-01,2021,11,"British Columbia","Non-firm deliveries to the United States",NA
2021-11-01,2021,11,"British Columbia","Total other deliveries",NA
2021-11-01,2021,11,"British Columbia","Other deliveries to the United States",NA
2021-11-01,2021,11,"British Columbia","Total electricity available for use within specific geographic border",5514505
2021-11-01,2021,11,"Yukon","Total generation",59971
2021-11-01,2021,11,"Yukon","Total electricity available for use within specific geographic border",59971
2021-11-01,2021,11,"Northwest Territories","Total generation",48705
2021-11-01,2021,11,"Northwest Territories","Total electricity available for use within specific geographic border",48705
2021-11-01,2021,11,"Nunavut","Total generation",16988
2021-11-01,2021,11,"Nunavut","Total electricity available for use within specific geographic border",16988
2021-12-01,2021,12,"Canada","Total generation",60476265
2021-12-01,2021,12,"Canada","Total receipts",1414673
2021-12-01,2021,12,"Canada","Purchased receipts from the United States",1414673
2021-12-01,2021,12,"Canada","Other receipts from the United States",NA
2021-12-01,2021,12,"Canada","Total deliveries",4859594
2021-12-01,2021,12,"Canada","Deliveries to the United States",4859594
2021-12-01,2021,12,"Canada","Total firm deliveries",NA
2021-12-01,2021,12,"Canada","Firm deliveries to the United States",NA
2021-12-01,2021,12,"Canada","Total non-firm deliveries",NA
2021-12-01,2021,12,"Canada","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"Canada","Total other deliveries",NA
2021-12-01,2021,12,"Canada","Other deliveries to the United States",NA
2021-12-01,2021,12,"Canada","Total electricity available for use within specific geographic border",57031344
2021-12-01,2021,12,"Newfoundland and Labrador","Total generation",4444787
2021-12-01,2021,12,"Newfoundland and Labrador","Total receipts",3212
2021-12-01,2021,12,"Newfoundland and Labrador","Receipts from other provinces",2946
2021-12-01,2021,12,"Newfoundland and Labrador","Purchased receipts from the United States",266
2021-12-01,2021,12,"Newfoundland and Labrador","Total deliveries",3617178
2021-12-01,2021,12,"Newfoundland and Labrador","Deliveries to other provinces",3564421
2021-12-01,2021,12,"Newfoundland and Labrador","Deliveries to the United States",52757
2021-12-01,2021,12,"Newfoundland and Labrador","Total firm deliveries",NA
2021-12-01,2021,12,"Newfoundland and Labrador","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"Newfoundland and Labrador","Total non-firm deliveries",NA
2021-12-01,2021,12,"Newfoundland and Labrador","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Newfoundland and Labrador","Total electricity available for use within specific geographic border",830821
2021-12-01,2021,12,"Prince Edward Island","Total generation",66037
2021-12-01,2021,12,"Prince Edward Island","Total receipts",126598
2021-12-01,2021,12,"Prince Edward Island","Receipts from other provinces",126598
2021-12-01,2021,12,"Prince Edward Island","Total deliveries",32610
2021-12-01,2021,12,"Prince Edward Island","Deliveries to other provinces",32610
2021-12-01,2021,12,"Prince Edward Island","Total firm deliveries",NA
2021-12-01,2021,12,"Prince Edward Island","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"Prince Edward Island","Total non-firm deliveries",NA
2021-12-01,2021,12,"Prince Edward Island","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Prince Edward Island","Total electricity available for use within specific geographic border",160025
2021-12-01,2021,12,"Nova Scotia","Total generation",909868
2021-12-01,2021,12,"Nova Scotia","Total receipts",129495
2021-12-01,2021,12,"Nova Scotia","Receipts from other provinces",108250
2021-12-01,2021,12,"Nova Scotia","Purchased receipts from the United States",21245
2021-12-01,2021,12,"Nova Scotia","Total deliveries",0
2021-12-01,2021,12,"Nova Scotia","Deliveries to other provinces",0
2021-12-01,2021,12,"Nova Scotia","Deliveries to the United States",0
2021-12-01,2021,12,"Nova Scotia","Total firm deliveries",NA
2021-12-01,2021,12,"Nova Scotia","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"Nova Scotia","Firm deliveries to the United States",NA
2021-12-01,2021,12,"Nova Scotia","Total non-firm deliveries",NA
2021-12-01,2021,12,"Nova Scotia","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Nova Scotia","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"Nova Scotia","Total electricity available for use within specific geographic border",1039363
2021-12-01,2021,12,"New Brunswick","Total generation",1268567
2021-12-01,2021,12,"New Brunswick","Total receipts",628011
2021-12-01,2021,12,"New Brunswick","Receipts from other provinces",611421
2021-12-01,2021,12,"New Brunswick","Purchased receipts from the United States",16590
2021-12-01,2021,12,"New Brunswick","Other receipts from the United States",NA
2021-12-01,2021,12,"New Brunswick","Total deliveries",445759
2021-12-01,2021,12,"New Brunswick","Deliveries to other provinces",188173
2021-12-01,2021,12,"New Brunswick","Deliveries to the United States",257586
2021-12-01,2021,12,"New Brunswick","Total firm deliveries",NA
2021-12-01,2021,12,"New Brunswick","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"New Brunswick","Firm deliveries to the United States",NA
2021-12-01,2021,12,"New Brunswick","Total non-firm deliveries",NA
2021-12-01,2021,12,"New Brunswick","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"New Brunswick","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"New Brunswick","Total other deliveries",NA
2021-12-01,2021,12,"New Brunswick","Other deliveries to the United States",NA
2021-12-01,2021,12,"New Brunswick","Total electricity available for use within specific geographic border",1450819
2021-12-01,2021,12,"Quebec","Total generation",21114475
2021-12-01,2021,12,"Quebec","Total receipts",3642801
2021-12-01,2021,12,"Quebec","Receipts from other provinces",3642801
2021-12-01,2021,12,"Quebec","Purchased receipts from the United States",0
2021-12-01,2021,12,"Quebec","Other receipts from the United States",NA
2021-12-01,2021,12,"Quebec","Total deliveries",2941562
2021-12-01,2021,12,"Quebec","Deliveries to other provinces",1060287
2021-12-01,2021,12,"Quebec","Deliveries to the United States",1881275
2021-12-01,2021,12,"Quebec","Total firm deliveries",NA
2021-12-01,2021,12,"Quebec","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"Quebec","Firm deliveries to the United States",NA
2021-12-01,2021,12,"Quebec","Total non-firm deliveries",NA
2021-12-01,2021,12,"Quebec","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Quebec","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"Quebec","Total other deliveries",NA
2021-12-01,2021,12,"Quebec","Other deliveries to the United States",NA
2021-12-01,2021,12,"Quebec","Total electricity available for use within specific geographic border",21815714
2021-12-01,2021,12,"Ontario","Total generation",13398954
2021-12-01,2021,12,"Ontario","Total receipts",516435
2021-12-01,2021,12,"Ontario","Receipts from other provinces",490208
2021-12-01,2021,12,"Ontario","Purchased receipts from the United States",26227
2021-12-01,2021,12,"Ontario","Other receipts from the United States",NA
2021-12-01,2021,12,"Ontario","Total deliveries",1573986
2021-12-01,2021,12,"Ontario","Deliveries to other provinces",131455
2021-12-01,2021,12,"Ontario","Deliveries to the United States",1442531
2021-12-01,2021,12,"Ontario","Total firm deliveries",NA
2021-12-01,2021,12,"Ontario","Firm deliveries to the United States",NA
2021-12-01,2021,12,"Ontario","Total non-firm deliveries",NA
2021-12-01,2021,12,"Ontario","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Ontario","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"Ontario","Total other deliveries",NA
2021-12-01,2021,12,"Ontario","Other deliveries to the United States",NA
2021-12-01,2021,12,"Ontario","Total electricity available for use within specific geographic border",12341403
2021-12-01,2021,12,"Manitoba","Total generation",2245569
2021-12-01,2021,12,"Manitoba","Total receipts",597285
2021-12-01,2021,12,"Manitoba","Receipts from other provinces",6358
2021-12-01,2021,12,"Manitoba","Purchased receipts from the United States",590927
2021-12-01,2021,12,"Manitoba","Other receipts from the United States",NA
2021-12-01,2021,12,"Manitoba","Total deliveries",115985
2021-12-01,2021,12,"Manitoba","Deliveries to other provinces",83930
2021-12-01,2021,12,"Manitoba","Deliveries to the United States",32055
2021-12-01,2021,12,"Manitoba","Total firm deliveries",NA
2021-12-01,2021,12,"Manitoba","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"Manitoba","Firm deliveries to the United States",NA
2021-12-01,2021,12,"Manitoba","Total non-firm deliveries",NA
2021-12-01,2021,12,"Manitoba","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Manitoba","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"Manitoba","Total other deliveries",NA
2021-12-01,2021,12,"Manitoba","Other deliveries to the United States",NA
2021-12-01,2021,12,"Manitoba","Total electricity available for use within specific geographic border",2726869
2021-12-01,2021,12,"Saskatchewan","Total generation",2290339
2021-12-01,2021,12,"Saskatchewan","Total receipts",89728
2021-12-01,2021,12,"Saskatchewan","Receipts from other provinces",79954
2021-12-01,2021,12,"Saskatchewan","Purchased receipts from the United States",9774
2021-12-01,2021,12,"Saskatchewan","Other receipts from the United States",NA
2021-12-01,2021,12,"Saskatchewan","Total deliveries",43383
2021-12-01,2021,12,"Saskatchewan","Deliveries to other provinces",32227
2021-12-01,2021,12,"Saskatchewan","Deliveries to the United States",11156
2021-12-01,2021,12,"Saskatchewan","Total firm deliveries",NA
2021-12-01,2021,12,"Saskatchewan","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"Saskatchewan","Firm deliveries to the United States",NA
2021-12-01,2021,12,"Saskatchewan","Total non-firm deliveries",NA
2021-12-01,2021,12,"Saskatchewan","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Saskatchewan","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"Saskatchewan","Total other deliveries",NA
2021-12-01,2021,12,"Saskatchewan","Other deliveries to the United States",NA
2021-12-01,2021,12,"Saskatchewan","Total electricity available for use within specific geographic border",2336684
2021-12-01,2021,12,"Alberta","Total generation",7110383
2021-12-01,2021,12,"Alberta","Total receipts",326108
2021-12-01,2021,12,"Alberta","Receipts from other provinces",190534
2021-12-01,2021,12,"Alberta","Purchased receipts from the United States",135574
2021-12-01,2021,12,"Alberta","Total deliveries",24665
2021-12-01,2021,12,"Alberta","Deliveries to other provinces",15614
2021-12-01,2021,12,"Alberta","Deliveries to the United States",9051
2021-12-01,2021,12,"Alberta","Total firm deliveries",NA
2021-12-01,2021,12,"Alberta","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"Alberta","Firm deliveries to the United States",NA
2021-12-01,2021,12,"Alberta","Total non-firm deliveries",NA
2021-12-01,2021,12,"Alberta","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"Alberta","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"Alberta","Total electricity available for use within specific geographic border",7411826
2021-12-01,2021,12,"British Columbia","Total generation",7488041
2021-12-01,2021,12,"British Columbia","Total receipts",621984
2021-12-01,2021,12,"British Columbia","Receipts from other provinces",7914
2021-12-01,2021,12,"British Columbia","Purchased receipts from the United States",614070
2021-12-01,2021,12,"British Columbia","Other receipts from the United States",NA
2021-12-01,2021,12,"British Columbia","Total deliveries",1331490
2021-12-01,2021,12,"British Columbia","Deliveries to other provinces",158307
2021-12-01,2021,12,"British Columbia","Deliveries to the United States",1173183
2021-12-01,2021,12,"British Columbia","Total firm deliveries",NA
2021-12-01,2021,12,"British Columbia","Firm deliveries to other provinces",NA
2021-12-01,2021,12,"British Columbia","Firm deliveries to the United States",NA
2021-12-01,2021,12,"British Columbia","Total non-firm deliveries",NA
2021-12-01,2021,12,"British Columbia","Non-firm deliveries to other provinces",NA
2021-12-01,2021,12,"British Columbia","Non-firm deliveries to the United States",NA
2021-12-01,2021,12,"British Columbia","Total other deliveries",NA
2021-12-01,2021,12,"British Columbia","Other deliveries to the United States",NA
2021-12-01,2021,12,"British Columbia","Total electricity available for use within specific geographic border",6778535
2021-12-01,2021,12,"Yukon","Total generation",65978
